2026-09-22T13:28:59.938	ngr/loco/9950012/state/bootid	{"sketch":"NAVI_COHERENCE_0_4","loco":"9950012","boot_id":"3116C88AF7506501","field_accepted":0,"auto_enabled":0,"hall_entry":38,"window_ms":400,"guard_ms":0,"baseline":"X22_LOCKED_NO_PWM_RECOVERY","ir_source":"ESPNOW_TYPE5","ir_bounds":"UNVALIDATED","ir_authority":"PHYSICAL_PROGRESS_GATE","normal_model":"EXPECT_CONFIRM_ADVANCE","recovery_word":10,"traffic_coordination":0}
2026-09-22T13:29:11.285	ngr/loco/9950012/alert	{"level":"UNSET","reason":"STATUS","loco":"9950012","uptime_ms":13010,"state":"UNSET","nav":"UNSET","nav_state":"UNSET","mm":0,"dead_reckoned_mm":0,"tgt":0,"dir":"UNSET","session_dir":"UNSET","trust":"OPERATOR_DECLARED","powered":0,"moving":null,"motion_source":"IR","pwm":0,"auto":0,"running":0,"estop":0,"lowvolt":0,"ina":1,"est_mm_s":0,"baseline":1839,"base_age_ms":10649,"distance_confirmed":0,"distance_assessable":0,"ir_interval":"NO_SOURCE","ir_waits":0,"ir_bounds":"UNVALIDATED","ir_fitted":1,"agree":0,"disagree":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:29:11.285	ngr/loco/9950012/state/throttle	0
2026-09-22T13:29:11.285	ngr/loco/9950012/state/direction	2
2026-09-22T13:29:11.290	ngr/loco/9950012/state/estop	0
2026-09-22T13:29:11.291	ngr/loco/9950012/state/nav_ready	0
2026-09-22T13:29:11.291	ngr/loco/9950012/state/loopstat	{"hall_events":0,"hall_drop":0,"baseline_diag_drop":0,"ir_drop":0,"stale_frame":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:29:12.268	ngr/loco/9950012/diag/ir_link	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"00:00:00:00:00:00","seen":0,"accepted":0,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":0,"age_ms":18446744073709551615,"reason":0,"boot":"0000000000000000","seq":0,"pulses":0,"span":0,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:29:12.278	ngr/loco/9950012/telem/ir	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"00:00:00:00:00:00","seen":0,"accepted":0,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":0,"age_ms":18446744073709551615,"reason":0,"boot":"0000000000000000","seq":0,"pulses":0,"span":0,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:29:12.278	ngr/loco/9950012/alert	{"level":"UNSET","reason":"STATUS","loco":"9950012","uptime_ms":14011,"state":"UNSET","nav":"UNSET","nav_state":"UNSET","mm":0,"dead_reckoned_mm":0,"tgt":0,"dir":"UNSET","session_dir":"UNSET","trust":"OPERATOR_DECLARED","powered":0,"moving":null,"motion_source":"IR","pwm":0,"auto":0,"running":0,"estop":0,"lowvolt":0,"ina":1,"est_mm_s":0,"baseline":1839,"base_age_ms":11651,"distance_confirmed":0,"distance_assessable":0,"ir_interval":"NO_SOURCE","ir_waits":0,"ir_bounds":"UNVALIDATED","ir_fitted":1,"agree":0,"disagree":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:29:12.278	ngr/loco/9950012/state/throttle	0
2026-09-22T13:29:12.279	ngr/loco/9950012/state/direction	2
2026-09-22T13:29:12.279	ngr/loco/9950012/state/estop	0
2026-09-22T13:29:12.284	ngr/loco/9950012/state/nav_ready	0
2026-09-22T13:29:12.284	ngr/loco/9950012/state/loopstat	{"hall_events":0,"hall_drop":0,"baseline_diag_drop":0,"ir_drop":0,"stale_frame":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:29:13.263	ngr/loco/9950012/state/lowvolt	0
2026-09-22T13:29:13.267	ngr/loco/9950012/telem/voltage	0.63
2026-09-22T13:29:13.267	ngr/loco/9950012/telem/current	-0.00
2026-09-22T13:29:13.269	ngr/loco/9950012/telem/power	0.00
2026-09-22T13:29:13.269	ngr/loco/9950012/diag/ir_link	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"00:00:00:00:00:00","seen":0,"accepted":0,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":0,"age_ms":18446744073709551615,"reason":0,"boot":"0000000000000000","seq":0,"pulses":0,"span":0,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:29:13.270	ngr/loco/9950012/telem/ir	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"00:00:00:00:00:00","seen":0,"accepted":0,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":0,"age_ms":18446744073709551615,"reason":0,"boot":"0000000000000000","seq":0,"pulses":0,"span":0,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:29:13.275	ngr/loco/9950012/alert	{"level":"UNSET","reason":"STATUS","loco":"9950012","uptime_ms":15011,"state":"UNSET","nav":"UNSET","nav_state":"UNSET","mm":0,"dead_reckoned_mm":0,"tgt":0,"dir":"UNSET","session_dir":"UNSET","trust":"OPERATOR_DECLARED","powered":0,"moving":null,"motion_source":"IR","pwm":0,"auto":0,"running":0,"estop":0,"lowvolt":0,"ina":1,"est_mm_s":0,"baseline":1839,"base_age_ms":12650,"distance_confirmed":0,"distance_assessable":0,"ir_interval":"NO_SOURCE","ir_waits":0,"ir_bounds":"UNVALIDATED","ir_fitted":1,"agree":0,"disagree":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:29:13.276	ngr/loco/9950012/state/throttle	0
2026-09-22T13:29:13.276	ngr/loco/9950012/state/direction	2
2026-09-22T13:29:13.276	ngr/loco/9950012/state/estop	0
2026-09-22T13:29:13.276	ngr/loco/9950012/state/nav_ready	0
2026-09-22T13:29:13.283	ngr/loco/9950012/state/loopstat	{"hall_events":0,"hall_drop":0,"baseline_diag_drop":0,"ir_drop":0,"stale_frame":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:29:14.278	ngr/loco/9950012/diag/ir_link	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"00:00:00:00:00:00","seen":0,"accepted":0,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":0,"age_ms":18446744073709551615,"reason":0,"boot":"0000000000000000","seq":0,"pulses":0,"span":0,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:29:14.310	ngr/loco/9950012/telem/ir	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"00:00:00:00:00:00","seen":0,"accepted":0,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":0,"age_ms":18446744073709551615,"reason":0,"boot":"0000000000000000","seq":0,"pulses":0,"span":0,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:29:14.310	ngr/loco/9950012/alert	{"level":"UNSET","reason":"STATUS","loco":"9950012","uptime_ms":16011,"state":"UNSET","nav":"UNSET","nav_state":"UNSET","mm":0,"dead_reckoned_mm":0,"tgt":0,"dir":"UNSET","session_dir":"UNSET","trust":"OPERATOR_DECLARED","powered":0,"moving":null,"motion_source":"IR","pwm":0,"auto":0,"running":0,"estop":0,"lowvolt":0,"ina":1,"est_mm_s":0,"baseline":1839,"base_age_ms":13650,"distance_confirmed":0,"distance_assessable":0,"ir_interval":"NO_SOURCE","ir_waits":0,"ir_bounds":"UNVALIDATED","ir_fitted":1,"agree":0,"disagree":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:29:14.311	ngr/loco/9950012/state/throttle	0
2026-09-22T13:29:14.311	ngr/loco/9950012/state/direction	2
2026-09-22T13:29:14.311	ngr/loco/9950012/state/estop	0
2026-09-22T13:29:14.312	ngr/loco/9950012/state/nav_ready	0
2026-09-22T13:29:14.312	ngr/loco/9950012/state/loopstat	{"hall_events":0,"hall_drop":0,"baseline_diag_drop":0,"ir_drop":0,"stale_frame":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:29:15.271	ngr/loco/9950012/diag/ir_link	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"00:00:00:00:00:00","seen":0,"accepted":0,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":0,"age_ms":18446744073709551615,"reason":0,"boot":"0000000000000000","seq":0,"pulses":0,"span":0,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:29:15.319	ngr/loco/9950012/telem/ir	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"00:00:00:00:00:00","seen":0,"accepted":0,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":0,"age_ms":18446744073709551615,"reason":0,"boot":"0000000000000000","seq":0,"pulses":0,"span":0,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:29:15.319	ngr/loco/9950012/alert	{"level":"UNSET","reason":"STATUS","loco":"9950012","uptime_ms":17011,"state":"UNSET","nav":"UNSET","nav_state":"UNSET","mm":0,"dead_reckoned_mm":0,"tgt":0,"dir":"UNSET","session_dir":"UNSET","trust":"OPERATOR_DECLARED","powered":0,"moving":null,"motion_source":"IR","pwm":0,"auto":0,"running":0,"estop":0,"lowvolt":0,"ina":1,"est_mm_s":0,"baseline":1839,"base_age_ms":14651,"distance_confirmed":0,"distance_assessable":0,"ir_interval":"NO_SOURCE","ir_waits":0,"ir_bounds":"UNVALIDATED","ir_fitted":1,"agree":0,"disagree":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:29:15.320	ngr/loco/9950012/state/throttle	0
2026-09-22T13:29:15.320	ngr/loco/9950012/state/direction	2
2026-09-22T13:29:15.320	ngr/loco/9950012/state/estop	0
2026-09-22T13:29:15.320	ngr/loco/9950012/state/nav_ready	0
2026-09-22T13:29:15.320	ngr/loco/9950012/state/loopstat	{"hall_events":0,"hall_drop":0,"baseline_diag_drop":0,"ir_drop":0,"stale_frame":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:29:16.276	ngr/loco/9950012/diag/ir_link	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"00:00:00:00:00:00","seen":0,"accepted":0,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":0,"age_ms":18446744073709551615,"reason":0,"boot":"0000000000000000","seq":0,"pulses":0,"span":0,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:29:16.282	ngr/loco/9950012/telem/ir	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"00:00:00:00:00:00","seen":0,"accepted":0,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":0,"age_ms":18446744073709551615,"reason":0,"boot":"0000000000000000","seq":0,"pulses":0,"span":0,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:29:16.282	ngr/loco/9950012/alert	{"level":"UNSET","reason":"STATUS","loco":"9950012","uptime_ms":18011,"state":"UNSET","nav":"UNSET","nav_state":"UNSET","mm":0,"dead_reckoned_mm":0,"tgt":0,"dir":"UNSET","session_dir":"UNSET","trust":"OPERATOR_DECLARED","powered":0,"moving":null,"motion_source":"IR","pwm":0,"auto":0,"running":0,"estop":0,"lowvolt":0,"ina":1,"est_mm_s":0,"baseline":1839,"base_age_ms":15650,"distance_confirmed":0,"distance_assessable":0,"ir_interval":"NO_SOURCE","ir_waits":0,"ir_bounds":"UNVALIDATED","ir_fitted":1,"agree":0,"disagree":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:29:16.282	ngr/loco/9950012/state/throttle	0
2026-09-22T13:29:16.284	ngr/loco/9950012/state/direction	2
2026-09-22T13:29:16.284	ngr/loco/9950012/state/estop	0
2026-09-22T13:29:16.284	ngr/loco/9950012/state/nav_ready	0
2026-09-22T13:29:16.285	ngr/loco/9950012/state/loopstat	{"hall_events":0,"hall_drop":0,"baseline_diag_drop":0,"ir_drop":0,"stale_frame":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:29:17.273	ngr/loco/9950012/diag/ir_link	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"00:00:00:00:00:00","seen":0,"accepted":0,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":0,"age_ms":18446744073709551615,"reason":0,"boot":"0000000000000000","seq":0,"pulses":0,"span":0,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:29:17.289	ngr/loco/9950012/telem/ir	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"00:00:00:00:00:00","seen":0,"accepted":0,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":0,"age_ms":18446744073709551615,"reason":0,"boot":"0000000000000000","seq":0,"pulses":0,"span":0,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:29:17.289	ngr/loco/9950012/alert	{"level":"UNSET","reason":"STATUS","loco":"9950012","uptime_ms":19012,"state":"UNSET","nav":"UNSET","nav_state":"UNSET","mm":0,"dead_reckoned_mm":0,"tgt":0,"dir":"UNSET","session_dir":"UNSET","trust":"OPERATOR_DECLARED","powered":0,"moving":null,"motion_source":"IR","pwm":0,"auto":0,"running":0,"estop":0,"lowvolt":0,"ina":1,"est_mm_s":0,"baseline":1839,"base_age_ms":16652,"distance_confirmed":0,"distance_assessable":0,"ir_interval":"NO_SOURCE","ir_waits":0,"ir_bounds":"UNVALIDATED","ir_fitted":1,"agree":0,"disagree":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:29:17.289	ngr/loco/9950012/state/throttle	0
2026-09-22T13:29:17.289	ngr/loco/9950012/state/direction	2
2026-09-22T13:29:17.289	ngr/loco/9950012/state/estop	0
2026-09-22T13:29:17.290	ngr/loco/9950012/state/nav_ready	0
2026-09-22T13:29:17.290	ngr/loco/9950012/state/loopstat	{"hall_events":0,"hall_drop":0,"baseline_diag_drop":0,"ir_drop":0,"stale_frame":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:29:18.267	ngr/loco/9950012/state/lowvolt	0
2026-09-22T13:29:18.273	ngr/loco/9950012/telem/voltage	0.63
2026-09-22T13:29:18.273	ngr/loco/9950012/telem/current	-0.00
2026-09-22T13:29:18.273	ngr/loco/9950012/telem/power	0.00
2026-09-22T13:29:18.273	ngr/loco/9950012/diag/ir_link	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"00:00:00:00:00:00","seen":0,"accepted":0,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":0,"age_ms":18446744073709551615,"reason":0,"boot":"0000000000000000","seq":0,"pulses":0,"span":0,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:29:18.277	ngr/loco/9950012/telem/ir	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"00:00:00:00:00:00","seen":0,"accepted":0,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":0,"age_ms":18446744073709551615,"reason":0,"boot":"0000000000000000","seq":0,"pulses":0,"span":0,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:29:18.278	ngr/loco/9950012/alert	{"level":"UNSET","reason":"STATUS","loco":"9950012","uptime_ms":20012,"state":"UNSET","nav":"UNSET","nav_state":"UNSET","mm":0,"dead_reckoned_mm":0,"tgt":0,"dir":"UNSET","session_dir":"UNSET","trust":"OPERATOR_DECLARED","powered":0,"moving":null,"motion_source":"IR","pwm":0,"auto":0,"running":0,"estop":0,"lowvolt":0,"ina":1,"est_mm_s":0,"baseline":1839,"base_age_ms":17652,"distance_confirmed":0,"distance_assessable":0,"ir_interval":"NO_SOURCE","ir_waits":0,"ir_bounds":"UNVALIDATED","ir_fitted":1,"agree":0,"disagree":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:29:18.278	ngr/loco/9950012/state/throttle	0
2026-09-22T13:29:18.278	ngr/loco/9950012/state/direction	2
2026-09-22T13:29:18.278	ngr/loco/9950012/state/estop	0
2026-09-22T13:29:18.279	ngr/loco/9950012/state/nav_ready	0
2026-09-22T13:29:18.283	ngr/loco/9950012/state/loopstat	{"hall_events":0,"hall_drop":0,"baseline_diag_drop":0,"ir_drop":0,"stale_frame":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:29:19.268	ngr/loco/9950012/diag/ir_link	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"00:00:00:00:00:00","seen":0,"accepted":0,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":0,"age_ms":18446744073709551615,"reason":0,"boot":"0000000000000000","seq":0,"pulses":0,"span":0,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:29:19.276	ngr/loco/9950012/telem/ir	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"00:00:00:00:00:00","seen":0,"accepted":0,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":0,"age_ms":18446744073709551615,"reason":0,"boot":"0000000000000000","seq":0,"pulses":0,"span":0,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:29:19.276	ngr/loco/9950012/alert	{"level":"UNSET","reason":"STATUS","loco":"9950012","uptime_ms":21012,"state":"UNSET","nav":"UNSET","nav_state":"UNSET","mm":0,"dead_reckoned_mm":0,"tgt":0,"dir":"UNSET","session_dir":"UNSET","trust":"OPERATOR_DECLARED","powered":0,"moving":null,"motion_source":"IR","pwm":0,"auto":0,"running":0,"estop":0,"lowvolt":0,"ina":1,"est_mm_s":0,"baseline":1839,"base_age_ms":18652,"distance_confirmed":0,"distance_assessable":0,"ir_interval":"NO_SOURCE","ir_waits":0,"ir_bounds":"UNVALIDATED","ir_fitted":1,"agree":0,"disagree":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:29:19.276	ngr/loco/9950012/state/throttle	0
2026-09-22T13:29:19.276	ngr/loco/9950012/state/direction	2
2026-09-22T13:29:19.277	ngr/loco/9950012/state/estop	0
2026-09-22T13:29:19.280	ngr/loco/9950012/state/nav_ready	0
2026-09-22T13:29:19.281	ngr/loco/9950012/state/loopstat	{"hall_events":0,"hall_drop":0,"baseline_diag_drop":0,"ir_drop":0,"stale_frame":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:29:20.274	ngr/loco/9950012/diag/ir_link	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"00:00:00:00:00:00","seen":0,"accepted":0,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":0,"age_ms":18446744073709551615,"reason":0,"boot":"0000000000000000","seq":0,"pulses":0,"span":0,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:29:20.284	ngr/loco/9950012/telem/ir	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"00:00:00:00:00:00","seen":0,"accepted":0,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":0,"age_ms":18446744073709551615,"reason":0,"boot":"0000000000000000","seq":0,"pulses":0,"span":0,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:29:20.284	ngr/loco/9950012/alert	{"level":"UNSET","reason":"STATUS","loco":"9950012","uptime_ms":22012,"state":"UNSET","nav":"UNSET","nav_state":"UNSET","mm":0,"dead_reckoned_mm":0,"tgt":0,"dir":"UNSET","session_dir":"UNSET","trust":"OPERATOR_DECLARED","powered":0,"moving":null,"motion_source":"IR","pwm":0,"auto":0,"running":0,"estop":0,"lowvolt":0,"ina":1,"est_mm_s":0,"baseline":1839,"base_age_ms":19651,"distance_confirmed":0,"distance_assessable":0,"ir_interval":"NO_SOURCE","ir_waits":0,"ir_bounds":"UNVALIDATED","ir_fitted":1,"agree":0,"disagree":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:29:20.284	ngr/loco/9950012/state/throttle	0
2026-09-22T13:29:20.285	ngr/loco/9950012/state/direction	2
2026-09-22T13:29:20.297	ngr/loco/9950012/state/estop	0
2026-09-22T13:29:20.298	ngr/loco/9950012/state/nav_ready	0
2026-09-22T13:29:20.298	ngr/loco/9950012/state/loopstat	{"hall_events":0,"hall_drop":0,"baseline_diag_drop":0,"ir_drop":0,"stale_frame":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:29:21.272	ngr/loco/9950012/diag/ir_link	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"00:00:00:00:00:00","seen":0,"accepted":0,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":0,"age_ms":18446744073709551615,"reason":0,"boot":"0000000000000000","seq":0,"pulses":0,"span":0,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:29:21.307	ngr/loco/9950012/telem/ir	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"00:00:00:00:00:00","seen":0,"accepted":0,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":0,"age_ms":18446744073709551615,"reason":0,"boot":"0000000000000000","seq":0,"pulses":0,"span":0,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:29:21.307	ngr/loco/9950012/alert	{"level":"UNSET","reason":"STATUS","loco":"9950012","uptime_ms":23012,"state":"UNSET","nav":"UNSET","nav_state":"UNSET","mm":0,"dead_reckoned_mm":0,"tgt":0,"dir":"UNSET","session_dir":"UNSET","trust":"OPERATOR_DECLARED","powered":0,"moving":null,"motion_source":"IR","pwm":0,"auto":0,"running":0,"estop":0,"lowvolt":0,"ina":1,"est_mm_s":0,"baseline":1839,"base_age_ms":20651,"distance_confirmed":0,"distance_assessable":0,"ir_interval":"NO_SOURCE","ir_waits":0,"ir_bounds":"UNVALIDATED","ir_fitted":1,"agree":0,"disagree":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:29:21.307	ngr/loco/9950012/state/throttle	0
2026-09-22T13:29:21.308	ngr/loco/9950012/state/direction	2
2026-09-22T13:29:21.308	ngr/loco/9950012/state/estop	0
2026-09-22T13:29:21.308	ngr/loco/9950012/state/nav_ready	0
2026-09-22T13:29:21.308	ngr/loco/9950012/state/loopstat	{"hall_events":0,"hall_drop":0,"baseline_diag_drop":0,"ir_drop":0,"stale_frame":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:29:22.275	ngr/loco/9950012/diag/ir_link	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"00:00:00:00:00:00","seen":0,"accepted":0,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":0,"age_ms":18446744073709551615,"reason":0,"boot":"0000000000000000","seq":0,"pulses":0,"span":0,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:29:22.279	ngr/loco/9950012/telem/ir	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"00:00:00:00:00:00","seen":0,"accepted":0,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":0,"age_ms":18446744073709551615,"reason":0,"boot":"0000000000000000","seq":0,"pulses":0,"span":0,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:29:22.279	ngr/loco/9950012/alert	{"level":"UNSET","reason":"STATUS","loco":"9950012","uptime_ms":24013,"state":"UNSET","nav":"UNSET","nav_state":"UNSET","mm":0,"dead_reckoned_mm":0,"tgt":0,"dir":"UNSET","session_dir":"UNSET","trust":"OPERATOR_DECLARED","powered":0,"moving":null,"motion_source":"IR","pwm":0,"auto":0,"running":0,"estop":0,"lowvolt":0,"ina":1,"est_mm_s":0,"baseline":1839,"base_age_ms":21652,"distance_confirmed":0,"distance_assessable":0,"ir_interval":"NO_SOURCE","ir_waits":0,"ir_bounds":"UNVALIDATED","ir_fitted":1,"agree":0,"disagree":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:29:22.280	ngr/loco/9950012/state/throttle	0
2026-09-22T13:29:22.280	ngr/loco/9950012/state/direction	2
2026-09-22T13:29:22.280	ngr/loco/9950012/state/estop	0
2026-09-22T13:29:22.281	ngr/loco/9950012/state/nav_ready	0
2026-09-22T13:29:22.282	ngr/loco/9950012/state/loopstat	{"hall_events":0,"hall_drop":0,"baseline_diag_drop":0,"ir_drop":0,"stale_frame":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:29:23.278	ngr/loco/9950012/state/lowvolt	0
2026-09-22T13:29:23.279	ngr/loco/9950012/telem/voltage	0.63
2026-09-22T13:29:23.279	ngr/loco/9950012/telem/current	-0.00
2026-09-22T13:29:23.280	ngr/loco/9950012/telem/power	0.00
2026-09-22T13:29:23.280	ngr/loco/9950012/diag/ir_link	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"00:00:00:00:00:00","seen":0,"accepted":0,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":0,"age_ms":18446744073709551615,"reason":0,"boot":"0000000000000000","seq":0,"pulses":0,"span":0,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:29:23.280	ngr/loco/9950012/telem/ir	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"00:00:00:00:00:00","seen":0,"accepted":0,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":0,"age_ms":18446744073709551615,"reason":0,"boot":"0000000000000000","seq":0,"pulses":0,"span":0,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
