
PY          passxception:-fixed:+4}"}  "
FILE: /home/david/NGR/telemetry/runs/9950011_20260914_143544.log
TIME      MM   PWM   FIXED  SHADOW  DIFF
15:11:43   40    0   1949    1936   -13
15:11:44   40    0   1949    1936   -13
15:11:45   40    0   1949    1936   -13
15:11:46   40    0   1949    1936   -13
15:11:47   40    0   1949    1936   -13
15:11:48   40    0   1949    1936   -13
15:11:49   40    0   1949    1936   -13
15:11:50   40    0   1949    1936   -13
15:11:51   40    0   1949    1936   -13
15:11:52   40    0   1949    1936   -13
15:11:53   40    0   1949    1936   -13
15:11:54   40    0   1949    1936   -13
15:11:55   40    0   1949    1936   -13
15:11:56   40    0   1949    1936   -13
15:11:57   40    0   1949    1936   -13
15:11:58   40    0   1949    1936   -13
15:11:59   40    0   1949    1936   -13
15:12:00   40    0   1949    1936   -13
15:12:01   40    0   1949    1936   -13
15:12:02   40    0   1949    1936   -13
15:12:03   40    0   1949    1936   -13
15:12:04   40    0   1949    1936   -13
15:12:05   40    0   1949    1936   -13
15:12:06   40    0   1949    1936   -13
15:12:07   40    0   1949    1936   -13
15:12:08   40    0   1949    1936   -13
15:12:09   40    0   1949    1936   -13
15:12:10   40    0   1949    1936   -13
15:12:11   40    0   1949    1936   -13
15:12:12   40    0   1949    1936   -13
15:12:13   40    0   1949    1936   -13
15:12:14   40    0   1949    1936   -13
15:12:15   40    0   1949    1936   -13
15:12:16   40    0   1949    1936   -13
15:12:17   40    0   1949    1936   -13
15:12:18   40    0   1949    1936   -13
15:12:19   40    0   1949    1936   -13
15:12:20   40    0   1949    1936   -13
15:12:21   40    0   1949    1936   -13
15:12:22   40    0   1949    1936   -13
15:12:23   40    0   1949    1936   -13
15:12:24   40    0   1949    1936   -13
15:12:25   40    0   1949    1936   -13
15:12:26   40    0   1949    1936   -13
15:12:27   40    0   1949    1936   -13
15:12:28   40    0   1949    1936   -13
15:12:29   40    0   1949    1936   -13
15:12:30   40    0   1949    1936   -13
15:12:31   40    0   1949    1936   -13
15:12:32   40    0   1949    1936   -13
15:12:33   40    0   1949    1936   -13
15:12:34   40    0   1949    1936   -13
15:12:35   40    0   1949    1936   -13
15:12:36   40    0   1949    1936   -13
15:12:37   40    0   1949    1936   -13
15:12:38   40    0   1949    1936   -13
15:12:39   40    0   1949    1936   -13
15:12:40   40    0   1949    1936   -13
15:12:41   40    0   1949    1936   -13
15:12:42   40    0   1949    1936   -13
15:12:43   40    0   1949    1936   -13
15:12:44   40    0   1949    1936   -13
15:12:45   40    0   1949    1936   -13
15:12:46   40    0   1949    1936   -13
15:12:47   40    0   1949    1936   -13
15:12:48   40    0   1949    1936   -13
15:12:49   40    0   1949    1936   -13
15:12:50   40    0   1949    1936   -13
15:12:51   40    0   1949    1936   -13
15:12:52   40    0   1949    1936   -13
15:12:53   40    0   1949    1936   -13
15:12:54   40    0   1949    1936   -13
15:12:55   40    0   1949    1936   -13
15:12:56   40    0   1949    1936   -13
15:12:57   40    0   1949    1936   -13
15:12:58   40    0   1949    1936   -13
15:12:59   40    0   1949    1936   -13
15:13:00   40    0   1949    1936   -13
15:13:01   40    0   1949    1936   -13
15:13:02   40    0   1949    1936   -13
15:13:03   40    0   1949    1936   -13
15:13:04   40    0   1949    1936   -13
15:13:05   40    0   1949    1936   -13
15:13:06   40    0   1949    1936   -13
15:13:07   40    0   1949    1936   -13
15:13:08   40    0   1949    1936   -13
15:13:09   40    0   1949    1936   -13
15:13:10   40    0   1949    1936   -13
15:13:11   40    0   1949    1936   -13
15:13:12   40    0   1949    1936   -13
15:13:13   40    0   1949    1936   -13
15:13:14   40    0   1949    1936   -13
15:13:15   40    0   1949    1936   -13
15:13:16   40    0   1949    1936   -13
15:13:17   40    0   1949    1936   -13
15:13:18   40    0   1949    1936   -13
15:13:19   40    0   1949    1936   -13
15:13:20   40    0   1949    1936   -13
15:13:21   40    0   1949    1936   -13
15:13:22   40    0   1949    1936   -13
15:13:23   40    0   1949    1936   -13
15:13:24   40    0   1949    1936   -13
15:13:25   40    0   1949    1936   -13
15:13:26   40    0   1949    1936   -13
15:13:27   40    0   1949    1936   -13
15:13:28   40    0   1949    1936   -13
15:13:29   40    0   1949    1936   -13
15:13:30   40    0   1949    1936   -13
15:13:31   40    0   1949    1936   -13
15:13:32   40    0   1949    1936   -13
15:13:33   40    0   1949    1936   -13
15:13:34   40    0   1949    1936   -13
15:13:35   40    0   1949    1936   -13
15:13:36   40    0   1949    1936   -13
15:13:37   40    0   1949    1936   -13
15:13:38   40    0   1949    1936   -13
15:13:39   40    0   1949    1936   -13
15:13:40   40    0   1949    1936   -13
15:13:41   40    0   1949    1936   -13
15:13:42   40    0   1949    1936   -13
15:13:43   40    0   1949    1936   -13
15:13:44   40    0   1949    1936   -13
15:13:45   40    0   1949    1936   -13
15:13:46   40    0   1949    1936   -13
15:13:47   40    0   1949    1936   -13
15:13:48   40    0   1949    1936   -13
15:13:49   40    0   1949    1936   -13
15:13:50   40    0   1949    1936   -13
15:13:51   40    0   1949    1936   -13
15:13:52   40    0   1949    1936   -13
15:13:53   40    0   1949    1936   -13
15:13:54   40    0   1949    1936   -13
15:13:55   40    0   1949    1936   -13
15:13:56   40    0   1949    1936   -13
15:13:57   40    0   1949    1936   -13
15:13:58   40    0   1949    1936   -13
15:13:59   40    0   1949    1936   -13
15:14:00   40    0   1949    1936   -13
15:14:01   40    0   1949    1936   -13
15:14:02   40    0   1949    1936   -13
15:14:03   40    0   1949    1936   -13
15:14:04   40    0   1949    1936   -13
15:14:05   40    0   1949    1936   -13
15:14:06   40    0   1949    1936   -13
15:14:07   40    0   1949    1936   -13
15:14:08   40    0   1949    1936   -13
15:14:09   40    0   1949    1936   -13
15:14:10   40    0   1949    1936   -13
15:14:11   40    0   1949    1936   -13
15:14:12   40    0   1949    1936   -13
15:14:13   40    0   1949    1936   -13
15:14:14   40    0   1949    1936   -13
15:14:15   40    0   1949    1936   -13
15:14:16   40    0   1949    1936   -13
15:14:17   40    0   1949    1936   -13
15:14:18   40    0   1949    1936   -13
15:14:19   40    0   1949    1936   -13
15:14:20   40    0   1949    1936   -13
15:14:21   40    0   1949    1936   -13
15:14:22   40    0   1949    1936   -13
15:14:23   40    0   1949    1936   -13
15:14:24   40    0   1949    1936   -13
15:14:25   40    0   1949    1936   -13
15:14:26   40    0   1949    1936   -13
15:14:27   40    0   1949    1936   -13
15:14:28   40    0   1949    1936   -13
15:14:29   40    0   1949    1936   -13
15:14:30   40    0   1949    1936   -13
15:14:31   40    0   1949    1936   -13
15:14:32   40    0   1949    1936   -13
15:14:33   40    0   1949    1936   -13
15:14:34   40    0   1949    1936   -13
15:14:35   40    0   1949    1936   -13
15:14:36   40    0   1949    1936   -13
15:14:37   40    0   1949    1936   -13
15:14:38   40    0   1949    1936   -13
15:14:39   40    0   1949    1936   -13
15:14:40   40    0   1949    1936   -13
15:14:41   40    0   1949    1936   -13
15:14:42   40    0   1949    1936   -13
15:14:43   40    0   1949    1936   -13
15:14:44   40    0   1949    1936   -13
15:14:45   40    0   1949    1936   -13
15:14:46   40    0   1949    1936   -13
15:14:47   40    0   1949    1936   -13
15:14:48   40    0   1949    1936   -13
15:14:49   40    0   1949    1936   -13
15:14:50   40    0   1949    1936   -13
15:14:51   40    0   1949    1936   -13
15:14:52   40    0   1949    1936   -13
15:14:53   40    0   1949    1936   -13
15:14:54   40    0   1949    1936   -13
15:14:55   40    0   1949    1936   -13
15:14:56   40    0   1949    1936   -13
15:14:57   40    0   1949    1936   -13
15:14:58   40    0   1949    1936   -13
15:14:59   40    0   1949    1936   -13
15:15:00   40    0   1949    1936   -13
15:15:01   40    0   1949    1936   -13
15:15:02   40    0   1949    1936   -13
15:15:03   40    0   1949    1936   -13
15:15:04   40    0   1949    1936   -13
15:15:05   40    0   1949    1936   -13
15:15:06   40    0   1949    1936   -13
15:15:07   40    0   1949    1936   -13
15:15:08   40    0   1949    1936   -13
15:15:09   40    0   1949    1936   -13
15:15:10   40    0   1949    1936   -13
15:15:11   40    0   1949    1936   -13
15:15:12   40    0   1949    1936   -13
15:15:13   40    0   1949    1936   -13
15:15:14   40    0   1949    1936   -13
15:15:15   40    0   1949    1936   -13
15:15:16   40    0   1949    1936   -13
15:15:17   40    0   1949    1936   -13
15:15:18   40    0   1949    1936   -13
15:15:19   40    0   1949    1936   -13
15:15:20   40    0   1949    1936   -13
15:15:21   40    0   1949    1936   -13
15:15:22   40    0   1949    1936   -13
15:15:23   40    0   1949    1936   -13
15:15:24   40    0   1949    1936   -13
15:15:25   40    0   1949    1936   -13
15:15:26   40    0   1949    1936   -13
15:15:27   40    0   1949    1936   -13
15:15:28   40    0   1949    1936   -13
15:15:29   40    0   1949    1936   -13
15:15:30   40    0   1949    1936   -13
15:15:31   40    0   1949    1936   -13
15:15:32   40    0   1949    1936   -13
15:15:33   40    0   1949    1936   -13
15:15:34   40    0   1949    1936   -13
15:15:35   40    0   1949    1936   -13
15:15:36   40    0   1949    1936   -13
15:15:37   40    0   1949    1936   -13
15:15:38   40    0   1949    1936   -13
15:15:39   40    0   1949    1936   -13
15:15:40   40    0   1949    1936   -13
15:15:41   40    0   1949    1936   -13
15:15:42   40    0   1949    1936   -13
15:15:43   40    0   1949    1936   -13
15:15:44   40    0   1949    1936   -13
15:15:45   40    0   1949    1936   -13
15:15:46   40    0   1949    1936   -13
15:15:47   40    0   1949    1936   -13
15:15:48   40    0   1949    1936   -13
15:15:49   40    0   1949    1936   -13
15:15:50   40    0   1949    1936   -13
15:15:51   40    0   1949    1936   -13
15:15:52   40    0   1949    1936   -13
15:15:53   40    0   1949    1936   -13
15:15:54   40    0   1949    1936   -13
15:15:55   40    0   1949    1936   -13
15:15:56   40    0   1949    1936   -13
15:15:57   40    0   1949    1936   -13
15:15:58   40    0   1949    1936   -13
15:15:59   40    0   1949    1936   -13
15:16:00   40    0   1949    1936   -13
15:16:01   40    0   1949    1936   -13
15:16:02   40    0   1949    1936   -13
15:16:03   40    0   1949    1936   -13
15:16:04   40    0   1949    1936   -13
15:16:05   40    0   1949    1936   -13
15:16:06   40    0   1949    1936   -13
15:16:07   40    0   1949    1936   -13
15:16:08   40    0   1949    1936   -13
15:16:09   40    0   1949    1936   -13
15:16:10   40    0   1949    1936   -13
15:16:11   40    0   1949    1936   -13
15:16:12   40    0   1949    1936   -13
15:16:13   40    0   1949    1936   -13
15:16:14   40    0   1949    1936   -13
15:16:15   40    0   1949    1936   -13
15:16:16   40    0   1949    1936   -13
15:16:17   40    0   1949    1936   -13
15:16:18   40    0   1949    1936   -13
15:16:19   40    0   1949    1936   -13
15:16:20   40    0   1949    1936   -13
15:16:21   40    0   1949    1936   -13
15:16:22   40    0   1949    1936   -13
15:16:23   40    0   1949    1936   -13
15:16:24   40    0   1949    1936   -13
david@ngr-pi:~ $ 
